주소,업소명,업종,연락처,메뉴1,가격1,메뉴2,가격2,메뉴3,가격3
"강원특별자치도 춘천시 후석로 459 104호(후평동, 극동아파트 상가)",헤어티,미용업,033-244-3478,커트,10000.0,펌,30000.0,염색,30000.0
강원특별자치도 춘천시 효석로89번길 19 (석사동),현주헤어숍,미용업,033-262-5535,커트,7000.0,염색,20000.0,펌,20000.0
강원특별자치도 춘천시 당간지주길 81 (소양로1가),호반식당,한식_일반,033-256-0848,김치찌개,7000.0,된장찌개,7000.0,두부찌개,7000.0
강원특별자치도 춘천시 춘주로147번길 12-4 (퇴계동),홍두깨장칼국수,한식_면류,033-255-5954,장칼국수,7000.0,칼국수,7000.0,비빔칼국수,7000.0
강원특별자치도 춘천시 터미널길14번길 3 (온의동),홍혜린머리방,미용업,033-252-1410,커트,10000.0,염색,35000.0,펌,40000.0
강원특별자치도 춘천시 춘천로 205-1 (효자동),화동손칼국수,한식_면류,033-251-4819,장칼국수,7500.0,칼국수,7500.0,두부전골,8000.0
강원특별자치도 춘천시 충열로 166,화롯불,한식_일반,033-243-9289,돼지갈비(300g),13000.0,삼겹살(180g),13000.0,제육쌈밥,10000.0
강원특별자치도 춘천시 벌말길 54-1 (석사동),황토집,한식_일반,033-257-7792,돌솥정식,9000.0,,,,
강원특별자치도 원주시 한지공원길 28,가위와바리깡,미용업,033-766-4381,성인컷(남성),9000.0,초중고학생컷,8000.0,,
강원특별자치도 원주시 동부순환로 313,강릉장칼국수국밥,한식_면류,,얼큰굴국밥,7500.0,하얀굴국밥,7500.0,,
강원특별자치도 원주시 흥양로18번길 19-33 고기만세,고기만세,한식_육류,,삼겹살(200g),9900.0,,,,
강원특별자치도 원주시 평원안길 52,골목길미용실,미용업,033-743-5640,커트,10000.0,파마/염색,20000.0,,
강원특별자치도 원주시 서원대로 410 109호,곰식당,한식_일반,033-763-2271,가정식백반,6500.0,,,,
강원특별자치도 원주시 중앙로 28,금성식당,한식_육류,033-735-7892,소갈비찜,19000.0,한우국밥,8000.0,,
강원특별자치도 원주시 지정면 신지정로 205-11,꿀맛한식뷔페,한식_일반,,한식뷔페,7000.0,,,,
강원특별자치도 원주시 판부면 금대길 15-4,날으는자전거,기타요식업,0507-1313-6653,아메리카노/시골커피,2500.0,카페라떼/생강차,3500.0,,
강원특별자치도 원주시 봉산로 138 (봉산동) 1층 상가,남애갯마을,한식_일반,033-766-7993,코다리조림(점심),10000.0,코다리조림,22000.0,,
강원특별자치도 원주시 라옹정길 65 남이섬닭갈비,남이섬닭갈비,한식_육류,033-765-8884,닭갈비(200g),9900.0,어린이닭갈비,8900.0,,
강원특별자치도 원주시 지정면 신지정로 325-2 내고향생고기,내고향생고기,한식_육류,033-731-2323,육회,24000.0,육회비빔밥,8000.0,,
강원특별자치도 원주시 북원로 2235-12 단계빵집,단계빵집,기타요식업,033-731-7765,단팥빵,2000.0,크림빵/소금버터빵,2200.0,,
강원특별자치도 원주시 만대로 92 대가락,대가락,한식_일반,033-744-7080,수제돈까스,8500.0,김치비빔밥,7500.0,,
강원특별자치도 원주시 문막읍 건등로 20-19,대박칼만두,한식_면류,033-733-0945,만두전골,10000.0,칼국수,6000.0,,
강원특별자치도 원주시 문막읍 건등로 16-15,댓기리포차,한식_일반,033-731-0754,삼겹살 600g,24000.0,오징어숙회/해물파전,10000.0,,
강원특별자치도 원주시 치악고교길 28,더맨,이용업,033-766-9494,성인컷(남성),7000.0,염색,22000.0,퍼머,22000.0
강원특별자치도 원주시 보수골1길 15-1 상가 102호,더뷰티인사이드,미용업,,젤네일,35000.0,젤패디,45000.0,,
강원특별자치도 원주시 치악고교길 24-7 더판다관설점,더판다관설점,기타요식업,033-766-7698,아메리카노,3000.0,카페라떼,3500.0,,
강원특별자치도 원주시 천매봉길 126-28,더판다천매점,기타요식업,033-761-7698,아메리카노,3000.0,카페라떼,3500.0,스콘,3000.0
강원특별자치도 원주시 신림면 치악로 8 동네밥상,동네밥상,한식_일반,,요일백반(순두부찌개등),8000.0,,,,
강원특별자치도 원주시 현충로 58,동일각,중식,033-743-5777,짬뽕,7000.0,볶음밥,7500.0,탕수육,14000.0
강원특별자치도 원주시 평원로 37-1 동태랑코다리랑,동태랑코다리랑,한식_일반,033-743-5999,코다리찜,24000.0,코다리구이,10000.0,,
강원특별자치도 원주시 나비허리길 50,땡벌해장국,한식_일반,033-745-3997,콩나물국밥,6000.0,선지해장국,6000.0,,
강원특별자치도 원주시 판부면 치악로 966,또아리하우스,숙박업,0507-1324-3682,4인 도미토리,25000.0,2인실,80000.0,,
강원특별자치도 원주시 우산초교길 37 라띠에르베이커리,라띠에르베이커리,기타요식업,033-743-3018,단팥빵/소보루,1300.0,,,,
강원특별자치도 원주시 우물시장길 28,마을미용실,미용업,033-746-6657,커트,9000.0,퍼머,20000.0,경로커트,5000.0
강원특별자치도 원주시 원일로 177-1,만복추어탕,한식_일반,033-742-9490,추어탕,10000.0,,,,
강원특별자치도 원주시 원일로 150-2,맛깔손,한식_일반,033-747-8399,백반,7000.0,,,,
강원특별자치도 원주시 도말리길 41,맛대로부페,한식_일반,033-904-8253,한식뷔페,8000.0,,,,
강원특별자치도 원주시 행구로 71,명가광판원주김밥,한식_일반,033-731-5066,뽕잎김밥,3000.0,진미채/멸치김밥,3500.0,잔치국수,5000.0
강원특별자치도 원주시 이화1길 41-15,명산식당,한식_일반,033-748-7833,백반,7000.0,김치찌개/순두부찌개,7000.0,동태찌개/부대찌개,8000.0
강원특별자치도 원주시 치악로 1827,명품칼국수,한식_면류,033-764-5040,칼국수,7000.0,장칼국수,7000.0,콩국수,7000.0
강원특별자치도 원주시 중앙로 46,민생회관,한식_일반,033-742-2837,곤드레밥,8000.0,불고기백반,10000.0,,
강원특별자치도 원주시 반곡길 101,바다별마켓,일식,033-745-0745,모듬회(대),45000.0,,,,
강원특별자치도 원주시 단구로 358,바다앤육지,한식_일반,033-766-0091,선지해장국,5000.0,콩나물해장국,5000.0,비빔밥,5000.0
강원특별자치도 원주시 흥업면 남원로 53 바우식당,바우식당,한식_일반,033-763-5838,백반/된장찌개,8000.0,,,,
강원특별자치도 원주시 단관길 110-9,바우집,한식_일반,033-763-7891,들깨칼국수,6000.0,콩나물비빔밥,5000.0,,
강원특별자치도 원주시 치악고교길 1-12 밥s프렌즈,밥s프렌즈,한식_일반,033-762-8900,칼국수,6000.0,,,,
강원특별자치도 원주시 문막읍 건등로 32,복을복을만두전골,한식_일반,033-732-3553,만두전골,11000.0,,,,
강원특별자치도 원주시 봄마중길 20,봄내닭갈비,한식_육류,033-747-8884,닭갈비(200g),9900.0,어린이닭갈비,7900.0,,
강원특별자치도 원주시 부론면 법천시장길 26 부론뚝배기감자탕,부론뚝배기감자탕,한식_일반,033-732-7757,냉면/열무국수,7000.0,감자탕 소,25000.0,,
강원특별자치도 원주시 부론면 법천시장길 70,부론장,숙박업,033-732-6132,2인실(평일/주말동일),40000.0,3인실(평일/주말동일),60000.0,,
강원특별자치도 원주시 무실본동길 32 301호,불백,한식_육류,033-742-4175,불백,8000.0,간장불백,8000.0,,
강원특별자치도 원주시 혁신로 37-2,블루밍아이래쉬,미용업,,속눈썹연장,33000.0,속눈썹펌,25000.0,,
강원특별자치도 원주시 흥업면 광터길 89,비원갈비,한식_육류,033-763-9164,돼지갈비(250g),10000.0,가정식백반,7000.0,,
강원특별자치도 원주시 우산초교길 75,산골손두부해물칼국수,한식_면류,033-746-5066,해물칼국수,6000.0,김치찌개,6000.0,산채비빔밥,6000.0
강원특별자치도 원주시 중앙로 171 산동원,산동원,중식,033-742-5188,짜장면,5000.0,짬뽕,7000.0,,
강원특별자치도 원주시 단구로 378,삼천원국밥,한식_일반,033-761-4166,콩나물국밥,5000.0,선지해장국,5000.0,비빔밥,6000.0
강원특별자치도 원주시 원문로137번길 50,서래분식,한식_일반,033-742-8289,김밥/떡볶이,2000.0,만두국,5000.0,,
강원특별자치도 원주시 석경길 15,석경칼국수,한식_면류,033-747-1297,칼국수/수제비,7000.0,청국장/된장찌개,7000.0,콩국수,7000.0
강원특별자치도 원주시 금불4길 25-3,설악숯불갈비,한식_육류,033-748-2510,돼지갈비(300g),15000.0,,,,
강원특별자치도 원주시 남원로 534번길 20,성균관독서실,기타비요식업,033-762-0960,관리형(한달),150000.0,,,,
강원특별자치도 원주시 흥업면 남원로 67,성원순대,한식_일반,033-766-7080,순대국밥,8000.0,,,,
강원특별자치도 원주시 금불3길 17-2,소초장터추어탕,한식_일반,033-763-0307,추어탕,11000.0,,,,
강원특별자치도 원주시 만대공원길 21,수미감자탕,한식_일반,033-743-4858,우거지뼈해장국,7000.0,순살해장국,7000.0,감자탕 소,26000.0
강원특별자치도 원주시 중앙로 137,순대고,한식_일반,033-745-2989,순대국밥2인분,10000.0,소머리국밥2인분,15000.0,,
강원특별자치도 원주시 일산로 23 지하1층,슬기네감자탕,한식_일반,0507-1349-3382,고등어구이,10000.0,뼈감자탕 소,26000.0,,
강원특별자치도 원주시 신림면 치악로 76-2,신림짬뽕,중식,033-763-0211,짜장면,7000.0,콩국수,7000.0,탕수육 소,15000.0
강원특별자치도 원주시 남산로 192,신사바버샵,이용업,0507-1391-8978,모히칸컷,15000.0,투블럭컷,15000.0,염색,15000.0
강원특별자치도 원주시 평원로 73,신장터국밥,한식_일반,033-743-7779,뼈다귀해장국,7000.0,소고기국밥,7000.0,갈비탕,8000.0
강원특별자치도 원주시 능라동길 42 프라임시티 2층 203호,안녕예쁜아&아카데미,미용업,,케라틴펌,30000.0,언더펌,10000.0,브라질왁싱,50000.0
강원특별자치도 원주시 천사로 172 101호,암스퀘어커피로스터스,기타요식업,0507-1336-5240,에스프레소,1800.0,아메리카노,3000.0,카페라떼,3500.0
강원특별자치도 원주시 중앙시장길 6,어머니손칼만두집,한식_일반,033-742-6989,손칼국수,5000.0,,,,
강원특별자치도 원주시 원일로 148-7,연강춘,중식,033-742-3163,짜장면,6000.0,짬뽕,7000.0,,
강원특별자치도 원주시 서원대로 383 122호,예인로스팅,기타요식업,033-766-4064,아메리카노,2500.0,에스프레소,2500.0,,
강원특별자치도 원주시 문막읍 동화택지길 3-7,옛골만두,한식_일반,033-734-5234,만두전골,11000.0,,,,
강원특별자치도 원주시 백간공원길 11-2,오른발닭갈비,한식_육류,033-743-2254,닭갈비(200g),8500.0,,,,
강원특별자치도 원주시 현충로 58번길 42,와와반점,중식,033-743-6191,짜장면,6000.0,짬뽕,7000.0,우동,7000.0
강원특별자치도 원주시 백간공원길 16-3 우메우메,우메우메,일식,033-900-0448,카츠동정식,8000.0,등심정식,8900.0,,
강원특별자치도 원주시 섬밭들 1길 30-3,원주식당,한식_일반,033-748-4999,가정식백반,8000.0,,,,
강원특별자치도 원주시 반곡길 46,은조헤어샵,미용업,0507-1339-3560,커트(어르신),8000.0,커트(일반),10000.0,펌(어르신),20000.0
강원특별자치도 원주시 현충로 1,인코스헤어샵,미용업,033-747-9669,커트,8000.0,파마,20000.0,염색,25000.0
강원특별자치도 원주시 천사로 145,일산동양복점,기타비요식업,,자켓대여,30000.0,바지대여,15000.0,,
강원특별자치도 원주시 토지길 31-14,장군돼지부속,한식_육류,0507-1333-9527,돼지모둠(600g),33000.0,,,,
강원특별자치도 원주시 건강로 25,정담콩나물 국밥혁신점,한식_일반,,콩나물국밥,6000.0,김치콩나물국밥,7000.0,,
강원특별자치도 원주시 평원로 60 2층,젠틀맨,이용업,033-734-6660,커트,8000.0,커트+염색,17000.0,염색,12000.0
강원특별자치도 원주시 판부면 매봉길 3 주가람베이커리,주가람베이커리,기타요식업,,아메리카노,3000.0,에이드,3500.0,,
강원특별자치도 원주시 중앙로 201-5,중원갈비,한식_육류,033-745-2311,돼지갈비(300g),10000.0,삼겹살,10000.0,,
강원특별자치도 원주시 감영길 53-6,지가네전주식백반,한식_일반,033-746-2409,전주식백반,8000.0,,,,
강원특별자치도 원주시 중앙로 46-4,진미본가,한식_일반,033-744-3321,뚝배기비빔밥,7000.0,콩나물사골해장국,7000.0,,
강원특별자치도 원주시 현충로 234-13 상록프라자,진헤어,미용업,033-744-3572,커트,10000.0,퍼머염색,20000.0,,
강원특별자치도 원주시 소방서길 44,차이나먹거리,중식,033-766-4641,짜장면,5000.0,짬뽕,7000.0,볶음밥,7000.0
강원특별자치도 원주시 문막읍 동화골길 19,착한소샤브샤브,일식,033-748-7720,소고기샤브샤브,10000.0,,,,
강원특별자치도 원주시 남원로 637-16 찰로원,찰로원,중식,033-764-7557,짜장면,5000.0,우동,7000.0,,
강원특별자치도 원주시 판부면 용수골길 185 청솔보리밥,청솔보리밥,한식_일반,033-762-5298,보리밥,10000.0,감자전,10000.0,,
강원특별자치도 원주시 나비허리길 190,청솔헤어테크,미용업,033-748-2878,컷트,5000.0,,,,
강원특별자치도 원주시 단구로 239,청송통닭,한식_육류,033-761-5834,후라이드(2box),20000.0,양념(2box),21000.0,,
강원특별자치도 원주시 중앙로 147,청은찻집,기타요식업,070-7322-6692,커피,2000.0,국산차,2000.0,,
강원특별자치도 원주시 무실밤골길 29-3 치악산한우타운,치악산한우타운,한식_육류,033-766-8686,한우국밥,7000.0,한우곰탕,7000.0,된장찌개,6000.0
강원특별자치도 원주시 도말리길 35 치악한우암소머리곰탕,치악한우암소머리곰탕,한식_육류,033-764-4800,소머리곰탕,8000.0,,,,
강원특별자치도 원주시 치악로 1964 친정밥집,친정밥집,한식_일반,,백반,8000.0,,,,
강원특별자치도 원주시 문막읍 원문로 1640 카페셜리,카페셜리,기타요식업,070-7371-0901,아메리카노,3000.0,머핀,2000.0,,
강원특별자치도 원주시 북원로 2718번길 18,카페하임,기타요식업,,아메리카노,3000.0,카페라떼,3500.0,,
강원특별자치도 원주시 옛시청길 1-19,커피랑짜글이랑,한식_일반,,돼지짜글이,8000.0,,,,
강원특별자치도 원주시 흥양로 18번길 19-47,태장반점,중식,033-731-0778,짜장면,6000.0,꼬막짬뽕,8000.0,,
강원특별자치도 원주시 한지공원길 188 파이앤버터,파이앤버터,기타요식업,0507-1324-9830,아메리카노,2000.0,스콘,3200.0,,
강원특별자치도 원주시 백간공원길 19-3,프롬런드리카페,세탁업,033-731-8300,와이셔츠,1300.0,자켓,3000.0,,
강원특별자치도 원주시 흥업면 남원로 67,필돈까스,양식,033-762-2229,등심돈까스,8000.0,치즈/고구마돈까스,9000.0,,
강원특별자치도 원주시 늘품로 13,하우스세탁소,세탁업,033-763-7877,양복상하의,4000.0,운동화,4000.0,,
강원특별자치도 원주시 단관길 67-30,한식뷔페 원미,한식_일반,033-761-2700,한식뷔페,8000.0,,,,
강원특별자치도 원주시 행가리1길 40 (무실동) 한식뷔페식도락,한식뷔페식도락,한식_일반,033-745-8500,오전식사,6000.0,오후식사,7000.0,,
강원특별자치도 원주시 중앙시장길 31-4,할머니밥집,한식_일반,033-746-0712,백반,6000.0,,,,
강원특별자치도 원주시 흥업면 남원로 76,행운식당,한식_일반,033-766-4282,가정식백반,7000.0,된장찌개,7000.0,소불고기,9000.0
강원특별자치도 원주시 우산로 104,형제칼국수,한식_면류,033-746-8910,칼국수,5000.0,칼만두국,6000.0,,
